Number,Target variable,Gluteus medius,Gluteus minimus,Adductor longus,Adductor brevis,Adductor magnus,Tensor fasciae latae,Gracilis,Gluteus maximus,Psoas major,Quadriceps,Piriformis,Ipsilateral erector spinae,Contralateral erector spinae,Ipsilateral internal oblique,Contralateral internal oblique,Ipsilateral external oblique,Contralateral external oblique
249,25.17329089,9.9707123,10.35889476,8.29600503,2.27006388,6.368847862,8.347607,2.52128072,0.64833562,36.61968225,0.44535731,17.85249965,12.41639791,161.5976696,13.66311332,43.23065989,24.06559675,30.48072968
250,25.35010847,1.8752483,9.10578332,17.89859067,7.15541019,6.368847862,8.27419336,3.54918697,0.06228454,37.40896763,1.81091274,12.95757712,43.61105659,142.2725135,24.15316945,35.83269917,23.64890764,28.15053699
251,25.22297565,0.01092492,3.55766251,19.47487233,15.30355921,1.68914064,8.07476286,5.59237202,1.58502596,37.69809953,5.65138291,5.52007567,104.7200242,85.605633,32.53590597,11.5443692,30.75389449,21.45500662
252,24.7841713,-1.51361629,1.16353937,20.30105508,8.1920835,24.92543485,7.83140992,6.19723042,8.99690506,37.84339716,19.61925137,0.26900251,133.7143363,46.24654841,33.46258479,29.83173175,33.63051818,9.07706233
253,10.89070361,-2.4918407,3.82472342,18.1807998,18.90892538,12.66612906,10.51538818,7.04286514,0.796667656,47.46637779,37.04462584,-0.20671443,181.7045627,110.4630213,29.0077014,33.07026337,5.36019596,45.74670973
254,11.23455165,-1.50950109,3.08820398,7.58457829,32.18389487,13.40339072,10.02855946,7.01274686,7.400751592,47.22810529,42.78931554,0.64303618,132.3700969,107.7089701,29.44459506,33.70235273,4.54158316,42.84120894
255,11.43835305,-0.94553872,1.88189545,18.84872653,19.74074919,34.48237375,9.50497975,2.91614298,7.400751592,46.38093512,28.18160786,0.94383817,63.6195837,104.6760714,36.62885385,35.46873251,6.03071499,59.84765163
256,11.47329451,-0.83684885,1.20761067,29.06615743,19.74074919,34.2695659,9.08864162,6.92908246,7.400751592,45.52226469,34.9277117,0.81315366,36.66713013,102.096894,45.97951105,35.96941135,7.09697534,60.05174074
257,11.3776835,-1.19506929,0.94139063,29.1601516,21.52636398,33.83420983,8.59130174,6.86727909,0.31026665,44.67851511,37.40269368,0.27619644,22.82379181,99.65757029,51.18585648,36.36763803,7.36692312,60.12646044
258,11.12612003,-1.49613162,0.77814068,29.17463661,22.00889976,33.360715,7.90029508,6.78448357,17.73657597,43.97437118,37.09930492,-0.23265798,16.15316444,97.71516188,48.75356321,36.56570332,6.96009854,59.73969293
259,13.59040607,-1.18633501,1.35707638,15.34239068,9.940684324,17.51993914,8.12005282,6.09691803,1.89939835,43.42195426,8.24632329,-0.43365044,120.8531168,24.89688211,33.79611177,9.81743616,75.9778864,4.29450688
260,13.84236107,-2.36209757,1.17286254,29.31979821,7.96181707,19.23199164,7.94484912,6.62491553,2.00541978,43.23780484,14.58120858,-1.19472137,124.1232197,21.98438135,33.59857427,9.33607375,74.49276902,3.49765603
261,13.95759959,-3.407097,0.99538817,28.89291199,9.458622228,5.85488105,7.72039135,6.59060125,2.50770006,42.92217082,18.925734,-2.02844198,121.4053664,18.666731,33.69204257,9.37261961,72.45889818,2.98695296
262,13.91006639,-3.66859933,0.96128481,24.88629444,9.458622228,18.2323519,7.46493883,6.47804726,3.26381665,42.45575477,7.46184068,-2.58668116,102.9195237,17.1719849,33.87541012,9.8926783,70.55601587,2.83242606
263,13.74103294,-3.69628845,0.94544237,25.52464781,12.22483494,19.19324765,7.11405132,6.46695435,4.25727571,41.97422326,13.43719615,-3.05649272,109.8276832,15.77064752,32.96009762,10.72784885,68.68196439,3.08672682
264,13.42172646,-2.38134399,1.07355266,27.53626552,14.83042316,17.83766072,6.71597852,6.45022616,5.13283806,41.52751253,17.97087418,-3.15530112,111.9032466,21.7765699,33.70750831,11.80550943,66.85709219,3.62244423
265,11.49335116,-0.18146752,2.59223156,18.66097064,0.39553898,6.64124813,8.10955752,6.0118891,1.3090969,41.40962129,6.05808314,-0.26998843,86.13730539,164.0328149,32.29162913,15.73238066,37.7958317,46.05138074
266,11.59533582,-1.06402925,2.18760558,2.71823505,10.45900149,10.52326662,8.05019257,6.18095067,1.25099248,42.110786,6.78431936,-1.24074275,90.95458895,144.790592,39.81770689,12.31077354,37.06000828,42.79752426
267,11.64335423,-2.75841592,1.96113036,22.8203561,17.22670628,18.00190828,7.99562388,6.25411815,1.15542824,42.06629881,7.18111514,-2.41329049,92.89736211,132.6240555,39.14436792,9.15459864,36.84862609,39.10214172
268,11.64454874,-4.49913943,1.85253883,23.13386046,14.26321842,20.16419909,7.94832631,6.27425369,1.48126238,42.33478588,7.13411146,-2.6538441,92.94681456,151.0378128,38.77567683,7.37319061,36.35972023,34.9466708
269,11.58053194,-6.39025811,1.94321056,23.43541017,9.042425302,19.86643555,7.91419945,6.26803739,1.51296972,42.62947549,6.22219544,-2.09447223,92.17065385,168.7755888,38.04199844,8.17680343,36.04849793,27.74401138
270,11.44629896,-5.85926291,2.19800931,24.77761556,9.042425302,19.42194886,7.88022712,6.24772053,1.09648696,43.13175606,4.71690212,-0.53026019,90.95645925,162.8928653,37.05436561,12.26215375,35.88978693,18.44763068
271,11.56467393,15.61358495,15.56690592,10.63687035,6.04428248,4.67951203,9.35454071,1.29118382,10.27609211,33.56367721,5.86914428,9.75882772,203.9611743,123.3500773,60.72696557,10.40238098,22.38365912,25.57103298
272,11.76110852,15.84313134,15.56297343,10.74076691,6.08522151,4.76210437,9.35129924,1.29670859,10.30742499,33.51731181,5.89047403,9.87721044,201.3247643,123.1375161,61.44011124,10.66233175,22.91124165,25.78393937
273,11.85108771,16.17465744,15.55809536,10.87300772,6.13730637,4.8708624,9.34694978,1.30415731,10.35200371,33.45399043,5.91630649,10.03523476,197.452331,122.8577392,62.34547661,11.02794426,23.616815,26.03482381
274,11.83646997,16.46411178,15.55328505,10.97640318,6.17695691,4.95873301,9.34342801,1.31024425,10.39042171,33.40125493,5.93550661,10.1654445,194.0501673,122.6355106,63.05459762,11.34230323,24.19841588,26.214035
275,11.69454965,16.77035711,15.54922657,11.07662767,6.21496874,5.04661556,9.33986773,1.31642351,10.43101943,33.34689918,5.95316243,10.29774647,190.5807587,122.4093693,63.74146422,11.67474617,24.78998446,26.37502634
276,11.43049373,17.09042827,15.54521435,11.1735504,6.25124258,5.13437653,9.33627771,1.32268246,10.47367424,33.29095999,5.96926365,10.43201067,187.0686922,122.1825131,64.40496921,12.02552307,25.39107992,26.51983678
277,14.24011243,2.24762171,1.30258291,27.61195041,21.24823682,22.04900867,7.20311797,6.70528349,14.09962655,39.24488909,28.61540214,2.7105046,9.81474011,54.76250088,28.77445655,58.50776039,29.4694316,131.872312
278,14.43800786,0.37142411,1.4841344,25.95272675,17.15909041,21.16986642,7.30082813,6.66283135,8.86762016,39.73361221,27.50025343,2.02049166,12.08397677,77.17895136,21.78056986,56.13432718,26.94630941,124.2872029
279,14.48712797,-2.42469121,1.80580676,27.84298076,15.31455177,20.41019751,7.39423303,6.63812589,2.84944492,40.44178332,25.52462268,0.4730425,21.22835376,106.2991273,12.90880865,54.13582666,16.4785002,117.2365574
280,14.44111809,-4.36773564,2.30496105,24.58915584,17.56538383,19.96373872,7.47511988,6.64425742,5.756076406,41.69887808,20.82208972,-0.10515892,42.27818672,81.78425849,4.64187898,49.57584816,0.66141645,107.7878755
281,14.28039221,-2.35080203,2.56364814,26.59802672,16.8841363,19.96709227,7.42945077,6.70355774,9.282599434,42.3550034,17.07112849,1.198304004,67.05679814,16.53021089,2.13645606,36.75913466,-1.42769383,99.57593409
282,13.99920779,-0.23025934,2.24817529,26.99331984,16.20346037,19.76808046,7.15642863,6.18031019,5.885875152,40.80916607,24.35687762,-0.797669586,40.23212235,129.8857408,4.84588051,40.95151077,0.13466525,99.28950289
283,14.86252061,0.35400337,10.69674976,22.82524006,13.21218856,1.37069719,9.51043416,3.59646708,0.63128777,38.44131651,2.08352314,0.53966516,120.9167059,95.82617948,29.18354906,31.79819448,22.78127928,40.38446401
284,15.17266394,-2.08022344,11.0458765,22.80450286,16.61527258,0.80602969,9.55491031,3.77932892,7.225367826,39.64846086,13.31026962,-1.83672314,172.7536011,141.2884694,19.27635622,20.11497422,5.93346221,34.29859943
285,15.34663339,-3.95540759,10.42081732,23.04488344,17.63577901,1.54764466,9.4006191,4.48054265,6.56539208,40.39312046,13.38368514,-3.82459388,175.1880034,141.391065,17.58751923,8.18213982,1.89927276,30.20747899
286,15.37712788,-1.80159079,5.79117793,23.65880746,17.28784108,4.44628127,8.97739904,5.69052152,6.56539208,40.05187596,3.31754929,-2.82332538,91.72568515,128.9173405,26.28136672,13.06099836,4.28069981,40.32226324
287,15.23189116,1.39958134,2.46725989,22.84969122,21.97084496,11.3279984,8.5837411,5.99671051,12.88358275,39.52497022,22.0586699,0.89733698,51.8691821,103.327132,42.76779342,33.77734428,12.08298882,41.08581669
288,14.91017547,-2.39348109,2.61518033,23.91984411,28.45755323,16.69971044,8.59370506,6.06450162,17.93587275,40.40686529,24.51860515,-0.09376279,67.12897362,128.1368078,37.22017622,32.44223522,6.64084006,39.94273826
289,10.9846695,0.1020186,2.58101294,29.36472705,23.84977542,9.62073534,8.78302787,4.53352627,1.96919477,39.02874081,6.69426595,0.78650629,74.46941129,110.309371,41.71943845,10.1229323,34.60985639,26.32458261
290,11.16537111,-0.36507469,3.0897035,29.12127276,23.13311704,8.24765203,8.80395122,4.82465417,1.37517204,39.60701546,4.50951951,-0.1340909,79.96587022,124.8004045,40.59479492,10.7168857,32.68904855,25.45918203
291,11.28120298,-0.22123019,3.8908219,28.26103547,22.32958876,5.86441988,8.82622372,5.08622041,0.16993831,40.21906668,2.76473892,-0.27353989,78.72199439,151.0173307,39.15122106,13.40574367,28.86005106,24.97440002
292,11.3220461,-0.87349998,3.81107076,28.15788245,22.69836882,5.87739204,8.76312877,5.85204211,1.247022658,40.7031067,2.70192029,-0.44247148,86.76780761,156.1366287,38.25344411,14.48185974,25.98919485,23.04990457
293,11.28917057,-2.3648322,3.14763543,15.52799851,21.3466623,8.18138996,8.65078401,6.5442053,1.247022658,41.14745339,3.5374347,0.28862067,99.05182167,141.5424388,37.77950109,13.24002155,25.67207921,18.04166536
294,11.17556824,-4.16200153,2.61964152,26.77280452,20.06307431,11.78205295,8.53706383,6.7611828,1.096307286,41.54565529,4.66812467,1.10422508,103.8490789,132.8071271,37.28147237,10.99876895,25.86649402,11.98922888
295,12.35649051,-1.22335276,13.94017832,27.51823753,25.92245135,2.60794185,8.53806023,6.34623709,3.859261986,39.33744439,8.692582302,-1.55782673,175.3191744,325.377056,39.77352539,37.1169924,50.4700663,14.03816412
296,12.49623201,-2.42363222,9.04695923,7.92083855,24.17934231,0.31252912,8.56646002,6.34285056,3.306477474,22.04374288,3.827743408,-2.05469475,184.0648238,374.1677178,10.02900997,44.95009187,23.02992212,5.78739738
297,12.55745446,-3.27939821,6.26806994,11.11404182,26.46537073,1.64885772,8.34161522,6.77708198,3.742274348,35.80314598,2.625922994,-2.49391473,171.4450664,327.6642358,8.12478241,40.65301127,18.25092279,4.10411912
298,12.54134288,-3.53114921,4.30909525,6.27605879,12.32025757,7.96022568,7.98322908,6.98848582,4.425625692,38.86460672,5.58221246,-2.73630947,171.118829,179.6690118,29.86961787,25.80248759,33.90905619,4.27760388
299,12.43738288,-3.75924634,2.13846399,22.41652709,4.75633218,25.37384947,7.74741782,6.98710812,4.383276156,40.52360659,26.29184178,-2.87701121,127.2601655,102.3909838,46.79468299,16.43829551,63.69399801,4.48331869
300,12.2626823,-3.81325968,1.49443594,21.08899962,24.52758521,28.71672596,7.58867943,5.7537891,8.29619847,37.99337379,24.49316836,-2.86228723,-2.83633495,79.56550147,19.14354577,11.03704912,62.74921502,4.72351469
301,15.02172748,0.03669762,2.48920352,11.6546505,23.13534268,21.61423456,4.82613466,6.76479083,27.03184571,40.0522427,15.46588387,1.18117094,62.42868134,83.46353642,42.48962941,35.37448051,28.18408614,51.63519124
302,15.10542162,-1.46967343,3.36037235,15.37752602,11.75192439,18.38001329,7.92119581,6.62689253,4.38418614,39.42577421,6.85914148,-0.51846687,109.2321519,-27.5592319,15.74214723,20.20530668,13.70417188,45.06099613
303,15.14831932,-2.68285958,3.14180233,18.24425764,17.11661115,16.56174844,7.9048162,6.66361044,9.001945914,41.5997291,4.84674694,-1.527104076,150.5495553,13.75421452,5.7541538,33.42763699,3.25933065,32.40404509
304,15.14857678,-3.49613679,2.70480647,7.33407957,16.28377001,17.7904874,7.77316615,6.70754847,10.73314297,41.88756687,7.11632719,-1.527104076,152.0340992,-31.07657496,6.66559614,32.68214933,1.32131593,22.56620436
305,15.08141458,-1.67107192,2.90783602,10.536625,17.28829478,17.5602427,7.59387583,6.64979814,13.67012243,41.51532345,10.95706201,0.382874606,117.0979153,58.63856536,18.75302494,32.51177143,3.02816741,24.35261228
306,14.9374095,-0.13684172,3.43853349,26.30507884,19.07442456,16.42311159,7.40671342,6.53266826,12.26247785,40.8539742,13.87467027,1.602673036,82.01764176,75.83280046,42.03204371,32.74450161,8.85995504,39.39326788
307,10.16921744,0.70174528,8.66221001,21.23507218,5.42987235,1.26894034,10.18270246,3.44436188,1.14709181,37.92911673,11.9539729,0.67493924,116.4984194,84.57712895,26.68626657,28.3454588,21.8643711,27.87892458
308,10.45297681,1.13899214,8.98713344,20.81092645,3.43054956,7.441035396,10.42048189,2.90406631,2.407913672,39.02765019,22.74350271,1.86485455,201.565351,81.03181677,27.63852195,14.93666395,22.62110839,18.18603516
309,10.6447114,0.4315251,8.65387933,21.07449845,4.47366528,7.441035396,10.38200868,3.12843698,2.467838986,39.7570284,22.74350271,1.71636879,207.7401031,92.33378606,25.81146277,11.39079096,20.69420075,14.26455611
310,10.69414247,-0.84397412,7.81008923,21.36290344,8.14626481,7.095492548,10.22521192,3.93673547,2.938158448,40.42292824,22.65595152,0.42664342,138.3329929,126.5731221,17.29291181,20.81142501,12.70807851,21.29271367
311,10.61668455,-2.05550879,7.62335789,21.52876689,11.47658234,8.852811796,10.17702315,4.6629263,3.11728271,41.25127424,20.73137452,-0.67826514,126.3827643,164.956636,9.40801205,26.67891775,8.36140482,25.59256078
312,10.43861718,-2.94568251,8.51834861,21.80772644,14.08606803,8.560150658,10.11030767,5.17139213,3.307222582,42.21270216,21.59552457,-1.3404072,164.6720694,167.2136108,7.85576899,22.51052687,6.65823686,23.7562208
313,23.94937307,2.48958675,11.09239973,42.49457701,11.0426984,22.06210318,12.30910615,3.81624751,13.36568756,45.3244414,31.0221519,1.49250524,272.0312449,21.2619339,121.7068233,39.4211736,58.84123077,50.41603443
314,24.44525501,2.14430559,8.02502522,41.82589259,18.1927388,27.70716647,11.87425153,4.5348944,14.46252863,45.50658135,47.80819846,1.53727554,212.7193281,31.44282754,119.1985617,41.59014668,56.09163902,61.19332188
315,24.69618114,-0.14124213,11.62043977,31.72932953,2.88890079,5.07618118,11.35579317,6.37285106,10.45357208,45.51992478,42.27623663,0.05086966,113.584682,64.30257587,64.03262617,42.01777792,51.75368568,86.6078147
316,24.65857431,-2.00751038,4.25413953,38.47719038,17.05457108,16.80666937,10.8815646,9.19989257,10.17295556,45.42829991,29.03926131,-1.44878606,72.17330907,87.41341216,25.36798991,42.72711223,45.48791941,85.01941332
317,24.33722703,-3.5562518,2.97659033,41.76688621,33.65132896,43.35062531,10.53622837,9.49857933,21.91898199,45.4837234,93.26221405,-2.8432582,58.92108026,88.57557781,14.57938779,41.98215351,36.62141245,82.71303835
318,23.70673935,-4.23316282,4.29714123,41.63288421,24.5047378,47.07729647,10.39212833,9.36486875,16.46901278,45.94119034,81.55262936,-3.49130843,67.71613521,84.16255309,17.17013244,40.40772855,26.51530921,79.14452719
319,19.97874911,0.28655868,8.51229864,29.49182721,11.31332752,2.28474669,10.11247512,4.13568246,1.40097959,62.04509909,0.96373008,-0.39120784,140.4081788,101.1377512,61.47708043,5.40971964,41.16534583,19.8444233
320,20.2433481,-0.04079998,8.26872256,29.04892369,15.42609668,3.10810016,9.97626905,4.78713261,1.70675794,61.2364551,1.66908405,-0.79373536,136.4941225,81.36260874,59.96930918,5.62540869,41.01598884,18.87536995
321,20.38589672,-0.20720389,7.95625778,28.6466355,17.12857628,3.86326293,9.7842767,5.60809579,1.81278002,60.49974772,2.32863455,-1.18260506,131.1020942,74.43760193,58.53522101,5.68713768,40.61177049,17.66180649
322,20.42504261,-0.65025587,7.56896748,28.30075393,17.58964491,4.38311649,9.65411723,5.99618118,1.40378719,59.882604,2.69301834,-1.71754856,138.7900423,72.31909923,57.01732419,5.22691649,40.02290882,14.07721677
323,20.37173771,-1.05364298,7.07374282,28.0234043,17.7108618,4.69807868,9.52654717,6.12356844,0.78029179,59.34008346,2.94219397,-2.20520039,147.2423653,69.66204277,55.5086315,4.61940382,39.37221726,11.1252971
324,20.1884981,-1.62199031,6.35987931,27.81348572,17.7577096,5.23612021,9.38233281,6.18475108,0.23431958,58.76740722,3.38729808,-2.70834039,149.2509078,66.32535795,54.0967384,4.02574201,38.74158556,9.20685971
325,10.63738529,-0.6280676,2.27104321,26.36655885,16.93233446,3.95176967,8.82031608,4.88366375,2.149838424,43.35549277,8.88402734,-0.05068481,41.73935225,111.2888632,7.20347892,35.70330739,12.71405788,47.65512747
326,10.85115281,-1.33658169,2.27636409,26.34251843,17.17773814,4.42409791,8.69693361,5.76148856,3.147804986,43.6831158,9.79730484,-0.43593467,41.80980622,112.1320422,7.3727732,35.06648705,9.05196654,46.17678429
327,11.02460009,-2.53343133,2.42741083,22.53730736,13.18683236,5.24944594,8.55859372,6.16516798,3.147804986,44.2513364,10.48889762,-1.01142476,46.018782,112.9395496,7.05832751,34.08681403,6.01385621,44.46724494
328,11.09432708,-4.58018674,2.45653878,4.57997885,16.20346037,7.38448128,8.40771744,6.36405149,2.165754434,44.8338055,11.0910735,-2.05714181,47.75348748,114.0158181,6.15624368,32.62386847,3.37408907,43.08489422
329,11.05621904,-6.70421047,2.22399565,19.5811308,19.88791477,12.73724172,8.20186034,6.46403351,3.342544644,44.9745789,14.69724488,-1.28766494,42.90322568,108.8775494,4.54575607,31.91364948,1.98166308,43.05352327
330,10.89917071,-4.90062303,1.62797072,25.98562655,11.91873999,23.36613317,7.92067171,6.47399414,5.622216704,44.43746049,28.12460865,-1.338834154,26.78737594,110.0278144,4.8524468,34.22761532,2.76734939,45.26611922
331,13.35981049,0.10867532,9.0222507,19.74491074,14.81203756,4.55819864,8.31139506,8.71550167,4.38324344,40.54764518,1.50667997,-0.82460979,251.2115633,51.04269723,33.02326132,31.57625048,33.27828871,31.25872554
332,13.51856738,-0.40275724,6.60510157,7.39549705,8.03988517,4.81340311,8.26067329,8.648549,1.74925481,40.83005382,1.82125559,-1.73955377,326.0882098,53.09620877,33.17133516,18.08641112,31.28112252,29.10196438
333,13.59065137,-0.74024556,5.04296112,3.84319138,11.03394466,6.61933282,8.13963335,8.61240644,1.2466367,41.56289723,2.52803599,-2.4899055,346.8451085,46.76416875,33.30533937,10.09954609,32.27505819,28.23975527
334,13.56419055,-0.96593832,4.35554967,11.77688675,14.07717849,8.90799241,8.04343143,8.50854809,1.32089812,41.55064217,3.18661228,-2.92141426,334.0517011,42.59913424,30.40648564,8.68458674,33.02096588,28.19798099
335,13.44451084,-1.23212371,3.8337295,19.1224283,12.18826874,12.17599456,7.95215923,8.36544415,1.33994995,40.99895337,3.81788866,-3.23548279,321.0269891,40.09025389,33.07462968,8.15197887,33.10990412,27.82859471
336,13.24328943,-1.74740289,3.40803955,11.77688675,12.18826874,13.92916396,7.87035105,8.20678677,1.17640886,41.04865117,4.41586606,-3.56868998,324.7183636,39.4546107,32.57780588,7.15498602,32.80605167,26.40278734
337,22.64361468,12.7582448,3.01428887,15.2052216,2.9773114,0.03647037,9.27337124,3.56655193,6.98641716,36.71723853,9.36573908,7.51983654,22.13704936,67.85370942,46.53950845,24.8580864,53.05765469,37.33782886
338,23.12959122,11.57435526,1.88820086,18.69879006,5.19321036,0.54584453,9.18776206,3.87570811,4.58428894,37.41492361,13.51972603,10.44247115,37.23882501,68.81442651,46.45612092,17.80735796,51.40889249,35.82207485
339,23.38660041,0.83750763,1.06416623,23.09854148,19.14780813,3.97482377,9.07629711,5.30364757,2.46682054,38.30790096,19.86273819,4.70981401,109.8425781,61.24650607,46.51190243,2.38820436,55.25127896,32.16110745
340,23.37757203,-3.55704654,1.04021605,25.33196651,12.3385377,9.47819931,8.97436321,6.47119879,0.80401109,39.06916254,18.58816451,-0.98512775,139.2491467,55.01550916,40.18293717,-0.39202585,54.9070253,19.69236522
341,23.16134852,-6.56653884,1.22015909,12.68489491,15.30871543,16.67143877,8.86982634,6.64284817,0.00559534,39.66429308,11.88712832,-3.55712262,122.8495338,49.90224996,41.60002628,-0.37347489,53.97934898,7.98874582
342,22.71646611,-7.80275096,1.19945866,22.3693284,10.9931166,27.89873232,8.71389733,6.65507194,2.969426614,40.17770741,11.73976966,-3.81206081,14.06539318,44.37564788,40.35014502,0.37903646,52.79808798,6.3256972
343,12.35729352,1.12916663,6.71883657,19.07394473,14.53626639,5.03492881,8.33637031,6.27008518,5.22051941,38.60068738,3.14847104,0.74644817,62.99398914,34.25931636,29.89457885,33.81087575,23.88546165,37.78714411
344,12.585399,1.24439242,8.49978968,18.98938017,13.33195882,2.10078259,8.4098479,6.1262995,2.49580723,39.16216132,0.89543542,1.48023179,86.62365526,29.6062739,31.63890907,31.86835638,27.02316762,34.60659084
345,12.69668711,1.10698714,8.70591399,19.29148786,16.71285995,1.29332626,8.44875921,6.09365171,5.567134744,39.8271456,5.314613804,0.89264018,106.4446326,34.25148178,31.17932958,28.70961205,26.72624583,30.06075655
346,12.70879068,-0.160326,8.64387096,18.5925612,19.94079356,1.50905104,8.42419569,6.14322376,5.567134744,40.44045612,5.573367536,-0.50938851,120.8209343,48.06859556,29.37826161,26.70348959,25.43559703,25.58038432
347,12.58777856,-1.67078814,8.22565909,20.18811724,10.28186063,2.57839064,8.33342667,6.21743272,4.457910488,40.91304281,7.883122304,-1.92618215,125.6470206,75.6503341,22.89974404,28.97543116,22.86773877,22.67338079
348,12.34580665,-2.91759993,5.92120986,20.20133034,18.84607658,5.56061198,8.15557707,6.28091555,3.147804986,41.083368,2.2429601,-3.15109292,91.34829713,113.6706895,9.94456024,32.56586151,18.00034516,27.0803402
349,11.53217247,1.21914851,5.14645532,0.45349344,1.36557592,11.13193225,8.55325352,6.31255438,6.12349706,34.69324475,9.43353843,-0.09448028,106.4189238,55.48419565,35.34095729,3.18215202,35.31183384,12.64175688
350,11.62708544,-0.58069267,6.08615203,19.65065896,8.73973439,6.18851942,7.93959543,6.32310561,1.6924433,43.21244317,9.90570365,0.32553258,103.4251646,76.77222204,34.68269194,6.84350463,20.64041531,10.132095
351,11.68189566,0.37663714,5.25707424,16.56350272,11.10722898,6.71151636,8.22203241,6.33564351,0.40646571,42.006345,13.93455202,0.5302893,95.47308486,67.24562847,36.2075042,11.7604993,16.89369193,12.82515498
352,11.68943779,0.55254111,3.87312276,3.75723528,11.10722898,11.6791999,7.98230831,6.29988312,2.43901849,39.46842028,22.16267059,0.4154465,81.41517533,38.34694749,37.55920127,17.38884901,25.53803262,20.79217231
353,11.67105911,0.29823096,3.12763944,20.59845984,11.10722898,21.94117774,7.75154159,6.23422283,5.33663526,40.1413296,29.05475769,0.00564972,70.96827761,28.57207296,38.46341746,20.16778411,41.30996503,26.72063343
354,11.62374193,0.11867823,2.61219249,16.82445712,11.10722898,22.90284652,7.49123266,6.16372199,7.81880953,39.80823282,28.96599629,-0.38280758,65.24123603,25.35374172,40.58401698,18.95395208,42.33200186,27.38348477
355,14.69701155,2.77485644,2.74808466,7.73255333,19.54712249,2.4152004,9.38529491,6.24277347,5.0049935,39.43698286,14.32634809,4.30858513,74.93201273,96.72647951,39.2249671,9.69933088,33.14895052,26.62881255
356,14.87585935,2.15303959,3.20151872,6.61219623,25.7615085,2.92841196,9.27069704,6.43795801,1.20395919,41.52050376,14.54350389,3.59723115,92.47559141,139.9470945,31.32096977,10.4779798,32.2079548,24.96083376
357,14.96507647,0.65605808,3.92373193,7.25069409,22.37808818,4.36689666,9.13158897,6.53900034,3.193026964,41.96747491,12.39090318,1.65544775,121.553915,175.8156821,38.26694339,9.58705096,31.44597332,20.55168824
358,14.96436031,-0.79626572,4.57090254,21.84257498,25.19349299,7.82318736,8.93362524,6.58551814,3.573393272,42.66020537,9.89665833,0.50565245,126.8892285,164.9346692,37.91703677,7.38422562,32.06036993,12.04569291
359,14.86413303,-2.21504241,3.33285061,22.86197861,17.94184926,19.46789641,8.64321221,6.59676906,2.036968272,42.50614358,14.49072226,-0.93266645,124.531761,104.0417213,38.07958042,6.04956234,34.27086209,8.35904594
360,14.64526036,-3.11916059,2.15144425,23.10939756,17.94184926,27.02463618,8.33700669,6.56564233,1.443565688,42.07935369,22.35197119,-2.23431073,119.4075207,56.96618676,38.31410901,6.1340025,34.94635603,7.48942979
361,10.71614711,0.20810393,2.93007901,24.19742717,14.90603842,3.96856836,8.13641561,5.31775159,2.68694216,44.38516036,5.47214038,0.81682127,39.90839625,105.6041039,14.41029946,29.27637255,37.08237332,39.13527722
362,10.83908321,0.23109768,2.46366508,23.86773278,15.16726142,4.48511972,8.0340711,5.64812538,2.22247266,44.32751675,7.77018079,1.16078916,37.56205004,109.3817007,13.36472771,29.32842306,35.52258975,38.79651227
363,10.88796794,0.10178175,2.07163593,24.0690085,15.35753476,5.25508622,7.92310492,5.83169682,1.63214152,44.26501012,12.10595608,1.49388677,35.54071124,111.2231539,12.28488301,29.7129873,33.37136366,38.36967079
364,10.86017517,0.09639179,1.79930218,23.92028674,15.46098208,6.18813928,7.81989977,5.93014256,0.9598672,44.2108705,19.36072985,1.72009624,34.49981266,111.7407251,12.01445375,29.94200764,30.63243472,37.86247466
365,10.74443266,-0.14097494,1.58169712,24.23146714,15.47438365,7.59243829,7.71435329,5.99235056,0.23122829,44.14836727,20.35826869,1.75108893,34.1756564,111.7275659,11.41642005,30.17846315,27.05015379,37.26689718
366,10.56696239,-0.3598277,1.38937442,21.04463443,15.27324007,9.94618579,7.60458845,6.02743801,1.546530366,44.05105425,20.35217264,1.56280179,34.03205435,111.2774691,9.85678962,30.81555687,22.45515942,36.67135974
367,23.05795061,5.19349105,2.32951458,19.52985681,14.72895801,8.43400038,11.43547091,4.88564412,13.77870192,43.10435678,37.28313899,7.66385021,48.59405167,32.06221863,58.15706092,33.83665592,30.49314728,31.96997323
368,23.46598366,3.32152862,2.30616946,19.89119735,17.76081407,8.14853005,11.21858513,5.66990695,9.90618506,43.41014652,35.72693328,7.56528132,59.35478156,45.96656641,47.6638378,33.75037352,29.79929835,27.28493168
369,23.66791714,1.95269976,2.29710806,20.16345249,18.75589637,9.27888605,10.96594598,6.15309099,5.54362783,43.65191805,34.2570469,5.09906609,69.54283121,67.88202639,29.1679064,33.60660357,28.61472274,18.42554345
370,23.70387999,1.28345448,2.23091698,20.48833459,17.09445263,12.43070935,10.66727284,6.37353318,2.86456813,43.78302781,33.03652448,2.38217256,76.72478197,76.96809637,18.61838661,33.46986573,26.79095789,11.89579891
371,23.57869492,0.662482,1.99683129,18.39893005,25.32573667,19.59934621,10.35559609,6.46730359,1.7274629,43.78078332,32.21563124,1.10044718,73.30836555,79.56420562,13.121205,33.47083154,24.28113569,9.92013225
372,23.30124719,0.47347493,1.8320473,21.78616451,25.9082012,26.99626789,10.00984173,6.50138954,1.36483347,43.68232181,31.61696591,0.70731188,63.55723693,80.64964966,10.10524376,33.58799542,20.87769498,10.41440375
